date;serial_number;failure;smart_5_normalized;smart_5_raw;smart_187_normalized;smart_187_raw;smart_188_normalized;smart_188_raw;smart_197_normalized;smart_197_raw;smart_198_normalized;smart_198_raw
01.03.2020;ZJV00MH3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1KDSG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV12231;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV12236;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV12237;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06MAD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C0SK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C0SF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH01V00;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03PR1;0;100;72;100;0;100;4295032833;100;0;100;0
01.03.2020;ZCH0CKJA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CKJC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073E4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073E1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073E3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CKJT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5K0TV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03CR0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BJ1Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV022KW;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CFMJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0DN87;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FNZ7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5K0T4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03PRH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH01V0Q;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3Q;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3E;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3C;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3N;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ3H;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07CM5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV16076;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0DSH1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E9SL;0;100;0;100;0;100;10;100;0;100;0
01.03.2020;ZJV0TC45;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ36;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ34;0;100;9;99;1;100;4295032833;100;8;100;8
01.03.2020;ZJV2EQ33;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ31;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EQ30;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TC44;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1M22J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VP8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VP9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGKR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04G4Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00MRG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ENPS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06HM6;0;100;8;99;1;100;0;100;0;100;0
01.03.2020;ZJV3BG2J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VPS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VPN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VPL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VPF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07VPD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ENPH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0CWXL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV066D3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH082YT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D01T;0;100;1;100;0;100;0;100;0;100;0
01.03.2020;ZCH082YZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03Q7S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WEHG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC4Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC4X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WEHR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03Q7B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WEHW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WEHT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WEHZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03Q7H;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC4L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CW6L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC40;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0HA0S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC46;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CC45;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D03P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH084CV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EG22;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EG23;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH084CE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH084CG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071JX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0Q6FD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06W6T;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04QRP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1GZ16;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV03KAE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGKT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EG2C;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04QRZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV004ZB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EG2J;0;100;96;92;8;100;8590065666;100;0;100;0
01.03.2020;ZJV2EG2P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EG2Q;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV004ZQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV044VE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0QX9K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071MA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1371W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0GTTP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TY0W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3BHKB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07BYY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV510K8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV4RF9M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH058C2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0T577;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH058C8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGKW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1HAR6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CK9P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BJLZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X8W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X8J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X8K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07QA7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1FZ39;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06DM1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073X9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073XM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH097QS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0YCQK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073XX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH073XS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH03VX0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BJL6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X80;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X82;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV05RJA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07X86;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06LDJ;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZCH083BB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BCJG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CFR8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3QQVC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BPZT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07SY7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BPZP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CQRS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FQNW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CFRV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CFRS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV05DWQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D53M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH083BP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV4320W;0;100;0;100;0;100;4295032833;100;0;100;0
01.03.2020;ZJV0TBYL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5DN4M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07B0D;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBYT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0EH6B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZBP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00814;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH01MCR;0;100;160;100;0;100;0;100;0;100;0
01.03.2020;ZJV09Y7X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV023HY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5G29G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZB3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZB6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZB7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XZB5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV02EH3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WD1V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08N8F;0;100;0;100;0;100;30065229831;100;0;100;0
01.03.2020;ZJV0TBY9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TBY8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CRKT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CK9V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09N1X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04QBZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09N1S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09N1R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D01J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH084RN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1CSSL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2C4EZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0RKLM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0D01K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0FDLP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CK9K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0XPX6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06HBX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08AF4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EBVA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09N12;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CK9A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E1QD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072HK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5KG6F;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06NC4;0;100;0;100;0;100;65538;100;0;100;0
01.03.2020;ZJV01XLK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01XLJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5KG6V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01XLF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08AFC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07RYL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09F4K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0959S;0;100;3136;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERS8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERS2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08Y9H;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV48ZD6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04H2V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2DMH2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0394T;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV21D67;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BTTR;0;100;16;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FPR4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0H9YS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0K9ZK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5NEPW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERSD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0B9X5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08AMW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00596;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CYA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2FPRN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3C5K1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NWQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AGVS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CYV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NWJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NWG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CYY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV005N1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NW8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NW7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ECXS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CY2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00NPP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CKFS;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00CY6;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGTP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09F30;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0K7DK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH05EJC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BCWH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH083E4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH083E3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C6VY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06DRF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5L4FQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C6VL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV496NT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07D7A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH067FQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0H9VE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGTH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09WVG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BCW5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGTJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH09WVP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0B2RJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01Y5Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV044PP;0;100;16;100;0;100;0;100;0;100;0
01.03.2020;ZJV01Y5Q;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0DN8C;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TEJP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5M4NW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WGT9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0DN8A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV044P8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072JX;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0A480;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072JQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072JN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH071CV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV042FA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV00Q2R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01S7F;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1BGXJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TEP4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072J4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH072J7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07Y6B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0ND0S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV106A4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N9R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EDEK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04BMQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EDEC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EDEE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0H8L7;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N9G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EDEV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV12JKR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3BF82;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV036TD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV12JKD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C7V1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C7V2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C7VH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3BF8V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3BF8Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07T3G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CA30;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0ANYQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N91;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N97;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N95;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZCH06N98;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0DZSJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E0XK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7K;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0FLJY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7N;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7E;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J7G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06D7J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AGF5;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0M21S;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AYXA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AYXN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0DETM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0AYX1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0C94R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV036TJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J78;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J70;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J71;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J72;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV10J74;0;100;8;97;3;100;0;100;8;100;8
01.03.2020;ZJV10J76;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EF81;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0783B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EF8Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0EQCG;0;100;0;100;0;100;0;100;0;100;0
